# ---------------------------------- WARNING ----------------------------------------				
# The data you have obtained from this automated U.S. Geological Survey database				
# have not received Director's approval and as such are provisional and subject to				
# revision.  The data are released on the condition that neither the USGS nor the				
# United States Government may be held liable for any damages resulting from its use.				
# Additional info: http://waterdata.usgs.gov/nwis/?provisional				
#				
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info				
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info				
#				
# Contact:   gs-w_support_nwisweb@usgs.gov				
# retrieved: 2014-01-01 13:55:38 EST       (vaww02)				
#				
# Data for the following 1 site(s) are contained in this file				
#    USGS 11251000 SAN JOAQUIN R BL FRIANT CA				
# -----------------------------------------------------------------------------------				
#				
# Data provided for site 11251000				
#    DD parameter statistic   Description				
"#    01   00060     00003     Discharge, cubic feet per second (Mean)"				
#				
# Data-value qualification codes included in this output: 				
#     A  Approved for publication -- Processing and review completed.  				
#     P  Provisional data subject to revision.  				
#     e  Value has been estimated.  				
# 				
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	11251000	1972-08-13	154	A
USGS	11251000	1972-08-14	151	A
USGS	11251000	1972-08-15	144	A
USGS	11251000	1972-08-16	144	A
USGS	11251000	1972-08-17	144	A
USGS	11251000	1972-08-18	147	A
USGS	11251000	1972-08-19	144	A
USGS	11251000	1972-08-20	144	A
USGS	11251000	1972-08-21	144	A
USGS	11251000	1972-08-22	142	A
USGS	11251000	1972-08-23	144	A
USGS	11251000	1972-08-24	144	A
USGS	11251000	1972-08-25	144	A
USGS	11251000	1972-08-26	142	A
USGS	11251000	1972-08-27	142	A
USGS	11251000	1972-08-28	144	A
USGS	11251000	1972-08-29	147	A
USGS	11251000	1972-08-30	144	A
USGS	11251000	1972-08-31	147	A
USGS	11251000	1972-09-01	144	A
USGS	11251000	1972-09-02	147	A
USGS	11251000	1972-09-03	147	A
USGS	11251000	1972-09-04	147	A
USGS	11251000	1972-09-05	136	A
USGS	11251000	1972-09-06	117	A
USGS	11251000	1972-09-07	106	A
USGS	11251000	1972-09-08	97	A
USGS	11251000	1972-09-09	92	A
USGS	11251000	1972-09-10	92	A
USGS	11251000	1972-09-11	92	A
USGS	11251000	1972-09-12	95	A
USGS	11251000	1972-09-13	99	A
USGS	11251000	1972-09-14	112	A
USGS	11251000	1972-09-15	123	A
USGS	11251000	1972-09-16	144	A
USGS	11251000	1972-09-17	142	A
USGS	11251000	1972-09-18	142	A
USGS	11251000	1972-09-19	147	A
USGS	11251000	1972-09-20	154	A
USGS	11251000	1972-09-21	147	A
USGS	11251000	1972-09-22	140	A
USGS	11251000	1972-09-23	140	A
USGS	11251000	1972-09-24	136	A
USGS	11251000	1972-09-25	136	A
USGS	11251000	1972-09-26	132	A
USGS	11251000	1972-09-27	119	A
USGS	11251000	1972-09-28	112	A
USGS	11251000	1972-09-29	108	A
USGS	11251000	1972-09-30	106	A
USGS	11251000	1972-10-01	106	A
USGS	11251000	1972-10-02	100	A
USGS	11251000	1972-10-03	97	A
USGS	11251000	1972-10-04	97	A
USGS	11251000	1972-10-05	97	A
USGS	11251000	1972-10-06	102	A
USGS	11251000	1972-10-07	110	A
USGS	11251000	1972-10-08	110	A
USGS	11251000	1972-10-09	115	A
USGS	11251000	1972-10-10	119	A
USGS	11251000	1972-10-11	119	A
USGS	11251000	1972-10-12	119	A
USGS	11251000	1972-10-13	119	A
USGS	11251000	1972-10-14	119	A
USGS	11251000	1972-10-15	113	A
USGS	11251000	1972-10-16	108	A
USGS	11251000	1972-10-17	106	A
USGS	11251000	1972-10-18	99	A
USGS	11251000	1972-10-19	95	A
USGS	11251000	1972-10-20	90	A
USGS	11251000	1972-10-21	90	A
USGS	11251000	1972-10-22	90	A
USGS	11251000	1972-10-23	88	A
USGS	11251000	1972-10-24	85	A
USGS	11251000	1972-10-25	85	A
USGS	11251000	1972-10-26	85	A
USGS	11251000	1972-10-27	87	A
USGS	11251000	1972-10-28	87	A
USGS	11251000	1972-10-29	87	A
USGS	11251000	1972-10-30	88	A
USGS	11251000	1972-10-31	88	A
USGS	11251000	1972-11-01	88	A
USGS	11251000	1972-11-02	87	A
USGS	11251000	1972-11-03	87	A
USGS	11251000	1972-11-04	80	A
USGS	11251000	1972-11-05	70	A
USGS	11251000	1972-11-06	70	A
USGS	11251000	1972-11-07	70	A
USGS	11251000	1972-11-08	70	A
USGS	11251000	1972-11-09	65	A
USGS	11251000	1972-11-10	60	A
USGS	11251000	1972-11-11	57	A
USGS	11251000	1972-11-12	47	A
USGS	11251000	1972-11-13	47	A
USGS	11251000	1972-11-14	44	A
USGS	11251000	1972-11-15	24	A
USGS	11251000	1972-11-16	22	A
USGS	11251000	1972-11-17	21	A
USGS	11251000	1972-11-18	22	A
USGS	11251000	1972-11-19	24	A
USGS	11251000	1972-11-20	24	A
USGS	11251000	1972-11-21	28	A
USGS	11251000	1972-11-22	49	A
USGS	11251000	1972-11-23	50	A
USGS	11251000	1972-11-24	54	A
USGS	11251000	1972-11-25	62	A
USGS	11251000	1972-11-26	68	A
USGS	11251000	1972-11-27	71	A
USGS	11251000	1972-11-28	78	A
USGS	11251000	1972-11-29	78	A
USGS	11251000	1972-11-30	80	A
USGS	11251000	1972-12-01	75	A
USGS	11251000	1972-12-02	70	A
USGS	11251000	1972-12-03	71	A
USGS	11251000	1972-12-04	68	A
USGS	11251000	1972-12-05	62	A
USGS	11251000	1972-12-06	62	A
USGS	11251000	1972-12-07	58	A
USGS	11251000	1972-12-08	52	A
USGS	11251000	1972-12-09	50	A
USGS	11251000	1972-12-10	52	A
USGS	11251000	1972-12-11	52	A
USGS	11251000	1972-12-12	52	A
USGS	11251000	1972-12-13	52	A
USGS	11251000	1972-12-14	50	A
USGS	11251000	1972-12-15	50	A
USGS	11251000	1972-12-16	57	A
USGS	11251000	1972-12-17	65	A
USGS	11251000	1972-12-18	63	A
USGS	11251000	1972-12-19	60	A
USGS	11251000	1972-12-20	54	A
USGS	11251000	1972-12-21	54	A
USGS	11251000	1972-12-22	54	A
USGS	11251000	1972-12-23	54	A
USGS	11251000	1972-12-24	55	A
USGS	11251000	1972-12-25	55	A
USGS	11251000	1972-12-26	55	A
USGS	11251000	1972-12-27	57	A
USGS	11251000	1972-12-28	55	A
USGS	11251000	1972-12-29	55	A
USGS	11251000	1972-12-30	54	A
USGS	11251000	1972-12-31	54	A
USGS	11251000	1973-01-01	54	A
USGS	11251000	1973-01-02	54	A
USGS	11251000	1973-01-03	54	A
USGS	11251000	1973-01-04	54	A
USGS	11251000	1973-01-05	54	A
USGS	11251000	1973-01-06	55	A
USGS	11251000	1973-01-07	55	A
USGS	11251000	1973-01-08	57	A
USGS	11251000	1973-01-09	62	A
USGS	11251000	1973-01-10	49	A
USGS	11251000	1973-01-11	28	A
USGS	11251000	1973-01-12	27	A
USGS	11251000	1973-01-13	26	A
USGS	11251000	1973-01-14	26	A
USGS	11251000	1973-01-15	26	A
USGS	11251000	1973-01-16	41	A
USGS	11251000	1973-01-17	62	A
USGS	11251000	1973-01-18	55	A
USGS	11251000	1973-01-19	58	A
USGS	11251000	1973-01-20	46	A
USGS	11251000	1973-01-21	46	A
USGS	11251000	1973-01-22	44	A
USGS	11251000	1973-01-23	41	A
USGS	11251000	1973-01-24	39	A
USGS	11251000	1973-01-25	39	A
USGS	11251000	1973-01-26	39	A
USGS	11251000	1973-01-27	36	A
USGS	11251000	1973-01-28	34	A
USGS	11251000	1973-01-29	46	A
USGS	11251000	1973-01-30	60	A
USGS	11251000	1973-01-31	54	A
USGS	11251000	1973-02-01	49	A
USGS	11251000	1973-02-02	47	A
USGS	11251000	1973-02-03	46	A
USGS	11251000	1973-02-04	46	A
USGS	11251000	1973-02-05	49	A
USGS	11251000	1973-02-06	55	A
USGS	11251000	1973-02-07	85	A
USGS	11251000	1973-02-08	66	A
USGS	11251000	1973-02-09	58	A
USGS	11251000	1973-02-10	101	A
USGS	11251000	1973-02-11	459	A
USGS	11251000	1973-02-12	565	A
USGS	11251000	1973-02-13	2010	A
USGS	11251000	1973-02-14	2680	A
USGS	11251000	1973-02-15	3820	A
USGS	11251000	1973-02-16	3730	A
USGS	11251000	1973-02-17	3710	A
USGS	11251000	1973-02-18	3660	A
USGS	11251000	1973-02-19	3650	A
USGS	11251000	1973-02-20	2980	A
USGS	11251000	1973-02-21	1260	A
USGS	11251000	1973-02-22	130	A
USGS	11251000	1973-02-23	78	A
USGS	11251000	1973-02-24	78	A
USGS	11251000	1973-02-25	73	A
USGS	11251000	1973-02-26	73	A
USGS	11251000	1973-02-27	99	A
USGS	11251000	1973-02-28	160	A
USGS	11251000	1973-03-01	97	A
USGS	11251000	1973-03-02	85	A
USGS	11251000	1973-03-03	88	A
USGS	11251000	1973-03-04	110	A
USGS	11251000	1973-03-05	82	A
USGS	11251000	1973-03-06	88	A
USGS	11251000	1973-03-07	97	A
USGS	11251000	1973-03-08	88	A
USGS	11251000	1973-03-09	83	A
USGS	11251000	1973-03-10	80	A
USGS	11251000	1973-03-11	112	A
USGS	11251000	1973-03-12	87	A
USGS	11251000	1973-03-13	80	A
USGS	11251000	1973-03-14	73	A
USGS	11251000	1973-03-15	71	A
USGS	11251000	1973-03-16	70	A
USGS	11251000	1973-03-17	70	A
USGS	11251000	1973-03-18	68	A
USGS	11251000	1973-03-19	66	A
USGS	11251000	1973-03-20	177	A
USGS	11251000	1973-03-21	115	A
USGS	11251000	1973-03-22	134	A
USGS	11251000	1973-03-23	100	A
USGS	11251000	1973-03-24	94	A
USGS	11251000	1973-03-25	90	A
USGS	11251000	1973-03-26	117	A
USGS	11251000	1973-03-27	845	A
USGS	11251000	1973-03-28	1940	A
USGS	11251000	1973-03-29	2110	A
USGS	11251000	1973-03-30	2090	A
USGS	11251000	1973-03-31	2080	A
USGS	11251000	1973-04-01	2060	A
USGS	11251000	1973-04-02	2050	A
USGS	11251000	1973-04-03	2040	A
USGS	11251000	1973-04-04	2040	A
USGS	11251000	1973-04-05	2040	A
USGS	11251000	1973-04-06	2030	A
USGS	11251000	1973-04-07	2020	A
USGS	11251000	1973-04-08	2000	A
USGS	11251000	1973-04-09	2000	A
USGS	11251000	1973-04-10	2000	A
USGS	11251000	1973-04-11	1990	A
USGS	11251000	1973-04-12	1990	A
USGS	11251000	1973-04-13	1980	A
USGS	11251000	1973-04-14	2000	A
USGS	11251000	1973-04-15	2000	A
USGS	11251000	1973-04-16	1990	A
USGS	11251000	1973-04-17	1980	A
USGS	11251000	1973-04-18	1980	A
USGS	11251000	1973-04-19	1980	A
USGS	11251000	1973-04-20	2020	A
USGS	11251000	1973-04-21	2040	A
USGS	11251000	1973-04-22	2040	A
USGS	11251000	1973-04-23	2040	A
USGS	11251000	1973-04-24	2040	A
USGS	11251000	1973-04-25	2030	A
USGS	11251000	1973-04-26	2020	A
USGS	11251000	1973-04-27	2010	A
USGS	11251000	1973-04-28	2010	A
USGS	11251000	1973-04-29	2010	A
USGS	11251000	1973-04-30	1480	A
USGS	11251000	1973-05-01	545	A
USGS	11251000	1973-05-02	99	A
USGS	11251000	1973-05-03	99	A
USGS	11251000	1973-05-04	99	A
USGS	11251000	1973-05-05	99	A
USGS	11251000	1973-05-06	99	A
USGS	11251000	1973-05-07	99	A
USGS	11251000	1973-05-08	100	A
USGS	11251000	1973-05-09	100	A
USGS	11251000	1973-05-10	99	A
USGS	11251000	1973-05-11	99	A
USGS	11251000	1973-05-12	108	A
USGS	11251000	1973-05-13	136	A
USGS	11251000	1973-05-14	156	A
USGS	11251000	1973-05-15	167	A
USGS	11251000	1973-05-16	165	A
USGS	11251000	1973-05-17	166	A
USGS	11251000	1973-05-18	167	A
USGS	11251000	1973-05-19	159	A
USGS	11251000	1973-05-20	155	A
USGS	11251000	1973-05-21	156	A
USGS	11251000	1973-05-22	156	A
USGS	11251000	1973-05-23	157	A
USGS	11251000	1973-05-24	150	A
USGS	11251000	1973-05-25	145	A
USGS	11251000	1973-05-26	147	A
USGS	11251000	1973-05-27	148	A
USGS	11251000	1973-05-28	147	A
USGS	11251000	1973-05-29	148	A
USGS	11251000	1973-05-30	148	A
USGS	11251000	1973-05-31	141	A
USGS	11251000	1973-06-01	147	A
USGS	11251000	1973-06-02	147	A
USGS	11251000	1973-06-03	147	A
USGS	11251000	1973-06-04	147	A
USGS	11251000	1973-06-05	149	A
USGS	11251000	1973-06-06	151	A
USGS	11251000	1973-06-07	151	A
USGS	11251000	1973-06-08	507	A
USGS	11251000	1973-06-09	1310	A
USGS	11251000	1973-06-10	2800	A
USGS	11251000	1973-06-11	2770	A
USGS	11251000	1973-06-12	2710	A
USGS	11251000	1973-06-13	2380	A
USGS	11251000	1973-06-14	1920	A
USGS	11251000	1973-06-15	932	A
USGS	11251000	1973-06-16	197	A
USGS	11251000	1973-06-17	149	A
USGS	11251000	1973-06-18	144	A
USGS	11251000	1973-06-19	144	A
USGS	11251000	1973-06-20	144	A
USGS	11251000	1973-06-21	144	A
USGS	11251000	1973-06-22	144	A
USGS	11251000	1973-06-23	144	A
USGS	11251000	1973-06-24	142	A
USGS	11251000	1973-06-25	144	A
USGS	11251000	1973-06-26	142	A
USGS	11251000	1973-06-27	144	A
USGS	11251000	1973-06-28	142	A
USGS	11251000	1973-06-29	142	A
USGS	11251000	1973-06-30	144	A
USGS	11251000	1973-07-01	144	A
USGS	11251000	1973-07-02	144	A
USGS	11251000	1973-07-03	147	A
USGS	11251000	1973-07-04	147	A
USGS	11251000	1973-07-05	149	A
USGS	11251000	1973-07-06	147	A
USGS	11251000	1973-07-07	147	A
USGS	11251000	1973-07-08	147	A
USGS	11251000	1973-07-09	147	A
USGS	11251000	1973-07-10	144	A
USGS	11251000	1973-07-11	144	A
USGS	11251000	1973-07-12	142	A
USGS	11251000	1973-07-13	142	A
USGS	11251000	1973-07-14	142	A
USGS	11251000	1973-07-15	142	A
USGS	11251000	1973-07-16	142	A
USGS	11251000	1973-07-17	147	A
USGS	11251000	1973-07-18	144	A
USGS	11251000	1973-07-19	142	A
USGS	11251000	1973-07-20	142	A
USGS	11251000	1973-07-21	142	A
USGS	11251000	1973-07-22	142	A
USGS	11251000	1973-07-23	140	A
USGS	11251000	1973-07-24	134	A
USGS	11251000	1973-07-25	132	A
USGS	11251000	1973-07-26	134	A
USGS	11251000	1973-07-27	132	A
USGS	11251000	1973-07-28	132	A
USGS	11251000	1973-07-29	132	A
USGS	11251000	1973-07-30	132	A
USGS	11251000	1973-07-31	129	A
USGS	11251000	1973-08-01	129	A
USGS	11251000	1973-08-02	140	A
USGS	11251000	1973-08-03	149	A
USGS	11251000	1973-08-04	149	A
USGS	11251000	1973-08-05	149	A
USGS	11251000	1973-08-06	149	A
USGS	11251000	1973-08-07	144	A
USGS	11251000	1973-08-08	140	A
USGS	11251000	1973-08-09	140	A
USGS	11251000	1973-08-10	138	A
USGS	11251000	1973-08-11	138	A
USGS	11251000	1973-08-12	138	A
USGS	11251000	1973-08-13	134	A
USGS	11251000	1973-08-14	132	A
USGS	11251000	1973-08-15	129	A
USGS	11251000	1973-08-16	127	A
USGS	11251000	1973-08-17	127	A
USGS	11251000	1973-08-18	127	A
USGS	11251000	1973-08-19	125	A
USGS	11251000	1973-08-20	125	A
USGS	11251000	1973-08-21	125	A
USGS	11251000	1973-08-22	125	A
USGS	11251000	1973-08-23	123	A
USGS	11251000	1973-08-24	123	A
USGS	11251000	1973-08-25	121	A
USGS	11251000	1973-08-26	121	A
USGS	11251000	1973-08-27	121	A
USGS	11251000	1973-08-28	119	A
USGS	11251000	1973-08-29	117	A
USGS	11251000	1973-08-30	117	A
USGS	11251000	1973-08-31	117	A
USGS	11251000	1973-09-01	117	A
USGS	11251000	1973-09-02	115	A
USGS	11251000	1973-09-03	115	A
USGS	11251000	1973-09-04	112	A
USGS	11251000	1973-09-05	106	A
USGS	11251000	1973-09-06	104	A
USGS	11251000	1973-09-07	100	A
USGS	11251000	1973-09-08	95	A
USGS	11251000	1973-09-09	95	A
USGS	11251000	1973-09-10	94	A
USGS	11251000	1973-09-11	94	A
USGS	11251000	1973-09-12	94	A
USGS	11251000	1973-09-13	97	A
USGS	11251000	1973-09-14	85	A
USGS	11251000	1973-09-15	83	A
USGS	11251000	1973-09-16	88	A
USGS	11251000	1973-09-17	88	A
USGS	11251000	1973-09-18	88	A
USGS	11251000	1973-09-19	95	A
USGS	11251000	1973-09-20	97	A
USGS	11251000	1973-09-21	97	A
USGS	11251000	1973-09-22	95	A
USGS	11251000	1973-09-23	95	A
USGS	11251000	1973-09-24	97	A
USGS	11251000	1973-09-25	100	A
USGS	11251000	1973-09-26	102	A
USGS	11251000	1973-09-27	106	A
USGS	11251000	1973-09-28	106	A
USGS	11251000	1973-09-29	106	A
USGS	11251000	1973-09-30	104	A
USGS	11251000	1973-10-01	104	A
USGS	11251000	1973-10-02	106	A
USGS	11251000	1973-10-03	106	A
USGS	11251000	1973-10-04	106	A
USGS	11251000	1973-10-05	106	A
USGS	11251000	1973-10-06	100	A
USGS	11251000	1973-10-07	95	A
USGS	11251000	1973-10-08	97	A
USGS	11251000	1973-10-09	95	A
USGS	11251000	1973-10-10	95	A
USGS	11251000	1973-10-11	90	A
USGS	11251000	1973-10-12	83	A
USGS	11251000	1973-10-13	83	A
USGS	11251000	1973-10-14	83	A
USGS	11251000	1973-10-15	85	A
USGS	11251000	1973-10-16	85	A
USGS	11251000	1973-10-17	85	A
USGS	11251000	1973-10-18	80	A
USGS	11251000	1973-10-19	73	A
USGS	11251000	1973-10-20	71	A
USGS	11251000	1973-10-21	66	A
USGS	11251000	1973-10-22	63	A
USGS	11251000	1973-10-23	58	A
USGS	11251000	1973-10-24	57	A
USGS	11251000	1973-10-25	57	A
USGS	11251000	1973-10-26	57	A
USGS	11251000	1973-10-27	54	A
USGS	11251000	1973-10-28	49	A
USGS	11251000	1973-10-29	49	A
USGS	11251000	1973-10-30	47	A
USGS	11251000	1973-10-31	46	A
USGS	11251000	1973-11-01	33	A
USGS	11251000	1973-11-02	32	A
USGS	11251000	1973-11-03	32	A
USGS	11251000	1973-11-04	32	A
USGS	11251000	1973-11-05	32	A
USGS	11251000	1973-11-06	38	A
USGS	11251000	1973-11-07	54	A
USGS	11251000	1973-11-08	55	A
USGS	11251000	1973-11-09	65	A
USGS	11251000	1973-11-10	75	A
USGS	11251000	1973-11-11	75	A
USGS	11251000	1973-11-12	75	A
USGS	11251000	1973-11-13	75	A
USGS	11251000	1973-11-14	75	A
USGS	11251000	1973-11-15	75	A
USGS	11251000	1973-11-16	68	A
USGS	11251000	1973-11-17	57	A
USGS	11251000	1973-11-18	57	A
USGS	11251000	1973-11-19	57	A
USGS	11251000	1973-11-20	57	A
USGS	11251000	1973-11-21	50	A
USGS	11251000	1973-11-22	33	A
USGS	11251000	1973-11-23	32	A
USGS	11251000	1973-11-24	44	A
USGS	11251000	1973-11-25	47	A
USGS	11251000	1973-11-26	38	A
USGS	11251000	1973-11-27	34	A
USGS	11251000	1973-11-28	34	A
USGS	11251000	1973-11-29	36	A
USGS	11251000	1973-11-30	39	A
USGS	11251000	1973-12-01	41	A
USGS	11251000	1973-12-02	39	A
USGS	11251000	1973-12-03	38	A
USGS	11251000	1973-12-04	38	A
USGS	11251000	1973-12-05	38	A
USGS	11251000	1973-12-06	38	A
USGS	11251000	1973-12-07	38	A
USGS	11251000	1973-12-08	39	A
USGS	11251000	1973-12-09	39	A
USGS	11251000	1973-12-10	39	A
USGS	11251000	1973-12-11	36	A
USGS	11251000	1973-12-12	36	A
USGS	11251000	1973-12-13	36	A
USGS	11251000	1973-12-14	36	A
USGS	11251000	1973-12-15	34	A
USGS	11251000	1973-12-16	34	A
USGS	11251000	1973-12-17	34	A
USGS	11251000	1973-12-18	34	A
USGS	11251000	1973-12-19	34	A
USGS	11251000	1973-12-20	34	A
USGS	11251000	1973-12-21	34	A
USGS	11251000	1973-12-22	34	A
USGS	11251000	1973-12-23	34	A
USGS	11251000	1973-12-24	34	A
USGS	11251000	1973-12-25	34	A
USGS	11251000	1973-12-26	36	A
USGS	11251000	1973-12-27	41	A
USGS	11251000	1973-12-28	36	A
USGS	11251000	1973-12-29	34	A
USGS	11251000	1973-12-30	34	A
USGS	11251000	1973-12-31	34	A
USGS	11251000	1974-01-01	34	A
USGS	11251000	1974-01-02	34	A
USGS	11251000	1974-01-03	34	A
USGS	11251000	1974-01-04	38	A
USGS	11251000	1974-01-05	42	A
USGS	11251000	1974-01-06	52	A
USGS	11251000	1974-01-07	104	A
USGS	11251000	1974-01-08	87	A
USGS	11251000	1974-01-09	71	A
USGS	11251000	1974-01-10	97	A
USGS	11251000	1974-01-11	85	A
USGS	11251000	1974-01-12	87	A
USGS	11251000	1974-01-13	82	A
USGS	11251000	1974-01-14	78	A
USGS	11251000	1974-01-15	76	A
USGS	11251000	1974-01-16	94	A
USGS	11251000	1974-01-17	117	A
USGS	11251000	1974-01-18	236	A
USGS	11251000	1974-01-19	490	A
USGS	11251000	1974-01-20	661	A
USGS	11251000	1974-01-21	880	A
USGS	11251000	1974-01-22	1180	A
USGS	11251000	1974-01-23	1360	A
USGS	11251000	1974-01-24	1350	A
USGS	11251000	1974-01-25	1340	A
USGS	11251000	1974-01-26	1340	A
USGS	11251000	1974-01-27	1340	A
USGS	11251000	1974-01-28	1300	A
USGS	11251000	1974-01-29	1290	A
USGS	11251000	1974-01-30	1290	A
USGS	11251000	1974-01-31	1140	A
USGS	11251000	1974-02-01	999	A
USGS	11251000	1974-02-02	714	A
USGS	11251000	1974-02-03	528	A
USGS	11251000	1974-02-04	442	A
USGS	11251000	1974-02-05	343	A
USGS	11251000	1974-02-06	164	A
USGS	11251000	1974-02-07	62	A
USGS	11251000	1974-02-08	63	A
USGS	11251000	1974-02-09	63	A
USGS	11251000	1974-02-10	78	A
USGS	11251000	1974-02-11	94	A
USGS	11251000	1974-02-12	95	A
USGS	11251000	1974-02-13	104	A
USGS	11251000	1974-02-14	99	A
USGS	11251000	1974-02-15	95	A
USGS	11251000	1974-02-16	94	A
USGS	11251000	1974-02-17	87	A
USGS	11251000	1974-02-18	76	A
USGS	11251000	1974-02-19	76	A
USGS	11251000	1974-02-20	76	A
USGS	11251000	1974-02-21	73	A
USGS	11251000	1974-02-22	70	A
USGS	11251000	1974-02-23	66	A
USGS	11251000	1974-02-24	68	A
USGS	11251000	1974-02-25	70	A
USGS	11251000	1974-02-26	70	A
USGS	11251000	1974-02-27	70	A
USGS	11251000	1974-02-28	70	A
USGS	11251000	1974-03-01	73	A
USGS	11251000	1974-03-02	85	A
USGS	11251000	1974-03-03	154	A
USGS	11251000	1974-03-04	100	A
USGS	11251000	1974-03-05	58	A
USGS	11251000	1974-03-06	54	A
USGS	11251000	1974-03-07	52	A
USGS	11251000	1974-03-08	75	A
USGS	11251000	1974-03-09	73	A
USGS	11251000	1974-03-10	71	A
USGS	11251000	1974-03-11	68	A
USGS	11251000	1974-03-12	63	A
USGS	11251000	1974-03-13	60	A
USGS	11251000	1974-03-14	60	A
USGS	11251000	1974-03-15	58	A
USGS	11251000	1974-03-16	60	A
USGS	11251000	1974-03-17	58	A
USGS	11251000	1974-03-18	58	A
USGS	11251000	1974-03-19	58	A
USGS	11251000	1974-03-20	57	A
USGS	11251000	1974-03-21	55	A
USGS	11251000	1974-03-22	52	A
USGS	11251000	1974-03-23	54	A
USGS	11251000	1974-03-24	52	A
USGS	11251000	1974-03-25	50	A
USGS	11251000	1974-03-26	52	A
USGS	11251000	1974-03-27	54	A
USGS	11251000	1974-03-28	76	A
USGS	11251000	1974-03-29	70	A
USGS	11251000	1974-03-30	70	A
USGS	11251000	1974-03-31	68	A
USGS	11251000	1974-04-01	153	A
USGS	11251000	1974-04-02	281	A
USGS	11251000	1974-04-03	140	A
USGS	11251000	1974-04-04	115	A
USGS	11251000	1974-04-05	104	A
USGS	11251000	1974-04-06	227	A
USGS	11251000	1974-04-07	366	A
USGS	11251000	1974-04-08	362	A
USGS	11251000	1974-04-09	366	A
USGS	11251000	1974-04-10	362	A
USGS	11251000	1974-04-11	358	A
USGS	11251000	1974-04-12	350	A
USGS	11251000	1974-04-13	539	A
USGS	11251000	1974-04-14	762	A
USGS	11251000	1974-04-15	756	A
USGS	11251000	1974-04-16	605	A
USGS	11251000	1974-04-17	510	A
USGS	11251000	1974-04-18	524	A
USGS	11251000	1974-04-19	524	A
USGS	11251000	1974-04-20	524	A
USGS	11251000	1974-04-21	520	A
USGS	11251000	1974-04-22	520	A
USGS	11251000	1974-04-23	520	A
USGS	11251000	1974-04-24	520	A
USGS	11251000	1974-04-25	520	A
USGS	11251000	1974-04-26	520	A
USGS	11251000	1974-04-27	520	A
USGS	11251000	1974-04-28	515	A
USGS	11251000	1974-04-29	510	A
USGS	11251000	1974-04-30	510	A
USGS	11251000	1974-05-01	510	A
USGS	11251000	1974-05-02	510	A
USGS	11251000	1974-05-03	510	A
USGS	11251000	1974-05-04	437	A
USGS	11251000	1974-05-05	191	A
USGS	11251000	1974-05-06	106	A
USGS	11251000	1974-05-07	102	A
USGS	11251000	1974-05-08	102	A
USGS	11251000	1974-05-09	102	A
USGS	11251000	1974-05-10	102	A
USGS	11251000	1974-05-11	102	A
USGS	11251000	1974-05-12	102	A
USGS	11251000	1974-05-13	99	A
USGS	11251000	1974-05-14	95	A
USGS	11251000	1974-05-15	99	A
USGS	11251000	1974-05-16	108	A
USGS	11251000	1974-05-17	108	A
USGS	11251000	1974-05-18	108	A
USGS	11251000	1974-05-19	108	A
USGS	11251000	1974-05-20	108	A
USGS	11251000	1974-05-21	108	A
USGS	11251000	1974-05-22	110	A
USGS	11251000	1974-05-23	110	A
USGS	11251000	1974-05-24	110	A
USGS	11251000	1974-05-25	110	A
USGS	11251000	1974-05-26	110	A
USGS	11251000	1974-05-27	125	A
USGS	11251000	1974-05-28	129	A
USGS	11251000	1974-05-29	132	A
USGS	11251000	1974-05-30	134	A
USGS	11251000	1974-05-31	136	A
USGS	11251000	1974-06-01	280	A
USGS	11251000	1974-06-02	696	A
USGS	11251000	1974-06-03	973	A
USGS	11251000	1974-06-04	973	A
USGS	11251000	1974-06-05	966	A
USGS	11251000	1974-06-06	945	A
USGS	11251000	1974-06-07	952	A
USGS	11251000	1974-06-08	952	A
USGS	11251000	1974-06-09	952	A
USGS	11251000	1974-06-10	791	A
USGS	11251000	1974-06-11	388	A
USGS	11251000	1974-06-12	134	A
USGS	11251000	1974-06-13	106	A
USGS	11251000	1974-06-14	80	A
USGS	11251000	1974-06-15	85	A
USGS	11251000	1974-06-16	87	A
USGS	11251000	1974-06-17	88	A
USGS	11251000	1974-06-18	87	A
USGS	11251000	1974-06-19	90	A
USGS	11251000	1974-06-20	104	A
USGS	11251000	1974-06-21	125	A
USGS	11251000	1974-06-22	123	A
USGS	11251000	1974-06-23	136	A
USGS	11251000	1974-06-24	108	A
USGS	11251000	1974-06-25	87	A
USGS	11251000	1974-06-26	90	A
USGS	11251000	1974-06-27	88	A
USGS	11251000	1974-06-28	104	A
USGS	11251000	1974-06-29	121	A
USGS	11251000	1974-06-30	123	A
USGS	11251000	1974-07-01	121	A
USGS	11251000	1974-07-02	129	A
USGS	11251000	1974-07-03	142	A
USGS	11251000	1974-07-04	142	A
USGS	11251000	1974-07-05	142	A
USGS	11251000	1974-07-06	146	A
USGS	11251000	1974-07-07	151	A
USGS	11251000	1974-07-08	151	A
USGS	11251000	1974-07-09	151	A
USGS	11251000	1974-07-10	151	A
USGS	11251000	1974-07-11	154	A
USGS	11251000	1974-07-12	158	A
USGS	11251000	1974-07-13	156	A
USGS	11251000	1974-07-14	154	A
USGS	11251000	1974-07-15	151	A
USGS	11251000	1974-07-16	154	A
USGS	11251000	1974-07-17	151	A
USGS	11251000	1974-07-18	147	A
