# ---------------------------------- WARNING ----------------------------------------				
# The data you have obtained from this automated U.S. Geological Survey database				
# have not received Director's approval and as such are provisional and subject to				
# revision.  The data are released on the condition that neither the USGS nor the				
# United States Government may be held liable for any damages resulting from its use.				
# Additional info: http://waterdata.usgs.gov/nwis/?provisional				
#				
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info				
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info				
#				
# Contact:   gs-w_support_nwisweb@usgs.gov				
# retrieved: 2014-01-01 13:55:38 EST       (vaww02)				
#				
# Data for the following 1 site(s) are contained in this file				
#    USGS 11251000 SAN JOAQUIN R BL FRIANT CA				
# -----------------------------------------------------------------------------------				
#				
# Data provided for site 11251000				
#    DD parameter statistic   Description				
"#    01   00060     00003     Discharge, cubic feet per second (Mean)"				
#				
# Data-value qualification codes included in this output: 				
#     A  Approved for publication -- Processing and review completed.  				
#     P  Provisional data subject to revision.  				
#     e  Value has been estimated.  				
# 				
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	11251000	1921-04-07	2280	A
USGS	11251000	1921-04-08	2160	A
USGS	11251000	1921-04-09	2460	A
USGS	11251000	1921-04-10	2600	A
USGS	11251000	1921-04-11	2750	A
USGS	11251000	1921-04-12	2650	A
USGS	11251000	1921-04-13	2650	A
USGS	11251000	1921-04-14	2650	A
USGS	11251000	1921-04-15	2380	A
USGS	11251000	1921-04-16	2120	A
USGS	11251000	1921-04-17	2080	A
USGS	11251000	1921-04-18	2280	A
USGS	11251000	1921-04-19	2460	A
USGS	11251000	1921-04-20	2560	A
USGS	11251000	1921-04-21	2910	A
USGS	11251000	1921-04-22	3980	A
USGS	11251000	1921-04-23	5090	A
USGS	11251000	1921-04-24	4370	A
USGS	11251000	1921-04-25	3760	A
USGS	11251000	1921-04-26	3380	A
USGS	11251000	1921-04-27	3500	A
USGS	11251000	1921-04-28	4540	A
USGS	11251000	1921-04-29	5290	A
USGS	11251000	1921-04-30	6120	A
USGS	11251000	1921-05-01	6120	A
USGS	11251000	1921-05-02	5700	A
USGS	11251000	1921-05-03	5910	A
USGS	11251000	1921-05-04	5490	A
USGS	11251000	1921-05-05	5090	A
USGS	11251000	1921-05-06	4210	A
USGS	11251000	1921-05-07	3700	A
USGS	11251000	1921-05-08	3320	A
USGS	11251000	1921-05-09	3630	A
USGS	11251000	1921-05-10	4370	A
USGS	11251000	1921-05-11	5490	A
USGS	11251000	1921-05-12	6560	A
USGS	11251000	1921-05-13	7010	A
USGS	11251000	1921-05-14	7240	A
USGS	11251000	1921-05-15	7940	A
USGS	11251000	1921-05-16	8420	A
USGS	11251000	1921-05-17	6120	A
USGS	11251000	1921-05-18	4630	A
USGS	11251000	1921-05-19	3900	A
USGS	11251000	1921-05-20	3560	A
USGS	11251000	1921-05-21	3830	A
USGS	11251000	1921-05-22	3830	A
USGS	11251000	1921-05-23	3760	A
USGS	11251000	1921-05-24	4370	A
USGS	11251000	1921-05-25	4130	A
USGS	11251000	1921-05-26	5700	A
USGS	11251000	1921-05-27	7240	A
USGS	11251000	1921-05-28	7240	A
USGS	11251000	1921-05-29	5910	A
USGS	11251000	1921-05-30	4720	A
USGS	11251000	1921-05-31	3900	A
USGS	11251000	1921-06-01	3830	A
USGS	11251000	1921-06-02	4900	A
USGS	11251000	1921-06-03	4900	A
USGS	11251000	1921-06-04	5290	A
USGS	11251000	1921-06-05	6560	A
USGS	11251000	1921-06-06	7940	A
USGS	11251000	1921-06-07	10200	A
USGS	11251000	1921-06-08	10900	A
USGS	11251000	1921-06-09	9900	A
USGS	11251000	1921-06-10	10700	A
USGS	11251000	1921-06-11	11500	A
USGS	11251000	1921-06-12	11500	A
USGS	11251000	1921-06-13	10400	A
USGS	11251000	1921-06-14	9400	A
USGS	11251000	1921-06-15	7940	A
USGS	11251000	1921-06-16	5700	A
USGS	11251000	1921-06-17	3690	A
USGS	11251000	1921-06-18	3500	A
USGS	11251000	1921-06-19	3500	A
USGS	11251000	1921-06-20	4210	A
USGS	11251000	1921-06-21	5910	A
USGS	11251000	1921-06-22	6780	A
USGS	11251000	1921-06-23	7240	A
USGS	11251000	1921-06-24	6120	A
USGS	11251000	1921-06-25	5910	A
USGS	11251000	1921-06-26	5700	A
USGS	11251000	1921-06-27	5290	A
USGS	11251000	1921-06-28	5910	A
USGS	11251000	1921-06-29	5290	A
USGS	11251000	1921-06-30	4720	A
USGS	11251000	1921-07-01	4720	A
USGS	11251000	1921-07-02	4540	A
USGS	11251000	1921-07-03	4290	A
USGS	11251000	1921-07-04	3560	A
USGS	11251000	1921-07-05	2960	A
USGS	11251000	1921-07-06	3080	A
USGS	11251000	1921-07-07	3140	A
USGS	11251000	1921-07-08	3080	A
USGS	11251000	1921-07-09	3020	A
USGS	11251000	1921-07-10	2800	A
USGS	11251000	1921-07-11	2800	A
USGS	11251000	1921-07-12	2650	A
USGS	11251000	1921-07-13	2560	A
USGS	11251000	1921-07-14	2460	A
USGS	11251000	1921-07-15	2380	A
USGS	11251000	1921-07-16	2380	A
USGS	11251000	1921-07-17	2650	A
USGS	11251000	1921-07-18	2510	A
USGS	11251000	1921-07-19	2380	A
USGS	11251000	1921-07-20	2080	A
USGS	11251000	1921-07-21	1800	A
USGS	11251000	1921-07-22	1920	A
USGS	11251000	1921-07-23	2040	A
USGS	11251000	1921-07-24	2120	A
USGS	11251000	1921-07-25	1880	A
USGS	11251000	1921-07-26	1800	A
USGS	11251000	1921-07-27	1650	A
USGS	11251000	1921-07-28	1300	A
USGS	11251000	1921-07-29	1170	A
USGS	11251000	1921-07-30	1200	A
USGS	11251000	1921-07-31	1200	A
USGS	11251000	1921-08-01	1200	A
USGS	11251000	1921-08-02	1050	A
USGS	11251000	1921-08-03	1170	A
USGS	11251000	1921-08-04	1170	A
USGS	11251000	1921-08-05	1110	A
USGS	11251000	1921-08-06	1140	A
USGS	11251000	1921-08-07	1020	A
USGS	11251000	1921-08-08	1020	A
USGS	11251000	1921-08-09	960	A
USGS	11251000	1921-08-10	878	A
USGS	11251000	1921-08-11	905	A
USGS	11251000	1921-08-12	905	A
USGS	11251000	1921-08-13	960	A
USGS	11251000	1921-08-14	822	A
USGS	11251000	1921-08-15	932	A
USGS	11251000	1921-08-16	850	A
USGS	11251000	1921-08-17	795	A
USGS	11251000	1921-08-18	768	A
USGS	11251000	1921-08-19	690	A
USGS	11251000	1921-08-20	550	A
USGS	11251000	1921-08-21	715	A
USGS	11251000	1921-08-22	715	A
USGS	11251000	1921-08-23	740	A
USGS	11251000	1921-08-24	715	A
USGS	11251000	1921-08-25	740	A
USGS	11251000	1921-08-26	690	A
USGS	11251000	1921-08-27	494	A
USGS	11251000	1921-08-28	542	A
USGS	11251000	1921-08-29	526	A
USGS	11251000	1921-08-30	600	A
USGS	11251000	1921-08-31	622	A
USGS	11251000	1921-09-01	665	A
USGS	11251000	1921-09-02	608	A
USGS	11251000	1921-09-03	740	A
USGS	11251000	1921-09-04	960	A
USGS	11251000	1921-09-05	740	A
USGS	11251000	1921-09-06	715	A
USGS	11251000	1921-09-07	690	A
USGS	11251000	1921-09-08	622	A
USGS	11251000	1921-09-09	586	A
USGS	11251000	1921-09-10	595	A
USGS	11251000	1921-09-11	622	A
USGS	11251000	1921-09-12	498	A
USGS	11251000	1921-09-13	590	A
USGS	11251000	1921-09-14	608	A
USGS	11251000	1921-09-15	470	A
USGS	11251000	1921-09-16	554	A
USGS	11251000	1921-09-17	542	A
USGS	11251000	1921-09-18	568	A
USGS	11251000	1921-09-19	538	A
USGS	11251000	1921-09-20	518	A
USGS	11251000	1921-09-21	522	A
USGS	11251000	1921-09-22	514	A
USGS	11251000	1921-09-23	510	A
USGS	11251000	1921-09-24	514	A
USGS	11251000	1921-09-25	502	A
USGS	11251000	1921-09-26	510	A
USGS	11251000	1921-09-27	506	A
USGS	11251000	1921-09-28	522	A
USGS	11251000	1921-09-29	486	A
USGS	11251000	1921-09-30	486	A
USGS	11251000	1921-10-01	478	A
USGS	11251000	1921-10-02	432	A
USGS	11251000	1921-10-03	442	A
USGS	11251000	1921-10-04	456	A
USGS	11251000	1921-10-05	470	A
USGS	11251000	1921-10-06	522	A
USGS	11251000	1921-10-07	452	A
USGS	11251000	1921-10-08	452	A
USGS	11251000	1921-10-09	452	A
USGS	11251000	1921-10-10	452	A
USGS	11251000	1921-10-11	418	A
USGS	11251000	1921-10-12	424	A
USGS	11251000	1921-10-13	428	A
USGS	11251000	1921-10-14	421	A
USGS	11251000	1921-10-15	432	A
USGS	11251000	1921-10-16	449	A
USGS	11251000	1921-10-17	428	A
USGS	11251000	1921-10-18	446	A
USGS	11251000	1921-10-19	414	A
USGS	11251000	1921-10-20	418	A
USGS	11251000	1921-10-21	418	A
USGS	11251000	1921-10-22	414	A
USGS	11251000	1921-10-23	418	A
USGS	11251000	1921-10-24	424	A
USGS	11251000	1921-10-25	463	A
USGS	11251000	1921-10-26	355	A
USGS	11251000	1921-10-27	388	A
USGS	11251000	1921-10-28	370	A
USGS	11251000	1921-10-29	313	A
USGS	11251000	1921-10-30	407	A
USGS	11251000	1921-10-31	376	A
USGS	11251000	1921-11-01	361	A
USGS	11251000	1921-11-02	418	A
USGS	11251000	1921-11-03	424	A
USGS	11251000	1921-11-04	452	A
USGS	11251000	1921-11-05	442	A
USGS	11251000	1921-11-06	482	A
USGS	11251000	1921-11-07	364	A
USGS	11251000	1921-11-08	310	A
USGS	11251000	1921-11-09	285	A
USGS	11251000	1921-11-10	334	A
USGS	11251000	1921-11-11	364	A
USGS	11251000	1921-11-12	367	A
USGS	11251000	1921-11-13	456	A
USGS	11251000	1921-11-14	325	A
USGS	11251000	1921-11-15	334	A
USGS	11251000	1921-11-16	364	A
USGS	11251000	1921-11-17	388	A
USGS	11251000	1921-11-18	428	A
USGS	11251000	1921-11-19	424	A
USGS	11251000	1921-11-20	370	A
USGS	11251000	1921-11-21	385	A
USGS	11251000	1921-11-22	379	A
USGS	11251000	1921-11-23	352	A
USGS	11251000	1921-11-24	343	A
USGS	11251000	1921-11-25	328	A
USGS	11251000	1921-11-26	367	A
USGS	11251000	1921-11-27	435	A
USGS	11251000	1921-11-28	582	A
USGS	11251000	1921-11-29	370	A
USGS	11251000	1921-11-30	382	A
USGS	11251000	1921-12-01	370	A
USGS	11251000	1921-12-02	373	A
USGS	11251000	1921-12-03	586	A
USGS	11251000	1921-12-04	394	A
USGS	11251000	1921-12-05	382	A
USGS	11251000	1921-12-06	410	A
USGS	11251000	1921-12-07	404	A
USGS	11251000	1921-12-08	400	A
USGS	11251000	1921-12-09	421	A
USGS	11251000	1921-12-10	424	A
USGS	11251000	1921-12-11	414	A
USGS	11251000	1921-12-12	385	A
USGS	11251000	1921-12-13	319	A
USGS	11251000	1921-12-14	388	A
USGS	11251000	1921-12-15	397	A
USGS	11251000	1921-12-16	376	A
USGS	11251000	1921-12-17	298	A
USGS	11251000	1921-12-18	316	A
USGS	11251000	1921-12-19	358	A
USGS	11251000	1921-12-20	1200	A
USGS	11251000	1921-12-21	2560	A
USGS	11251000	1921-12-22	1370	A
USGS	11251000	1921-12-23	1110	A
USGS	11251000	1921-12-24	1540	A
USGS	11251000	1921-12-25	2080	A
USGS	11251000	1921-12-26	2860	A
USGS	11251000	1921-12-27	3900	A
USGS	11251000	1921-12-28	2860	A
USGS	11251000	1921-12-29	1580	A
USGS	11251000	1921-12-30	1620	A
USGS	11251000	1921-12-31	1880	A
USGS	11251000	1922-01-01	1730	A
USGS	11251000	1922-01-02	6120	A
USGS	11251000	1922-01-03	2750	A
USGS	11251000	1922-01-04	1760	A
USGS	11251000	1922-01-05	1500	A
USGS	11251000	1922-01-06	1270	A
USGS	11251000	1922-01-07	1020	A
USGS	11251000	1922-01-08	1050	A
USGS	11251000	1922-01-09	1020	A
USGS	11251000	1922-01-10	1140	A
USGS	11251000	1922-01-11	905	A
USGS	11251000	1922-01-12	715	A
USGS	11251000	1922-01-13	640	A
USGS	11251000	1922-01-14	795	A
USGS	11251000	1922-01-15	640	A
USGS	11251000	1922-01-16	878	A
USGS	11251000	1922-01-17	795	A
USGS	11251000	1922-01-18	795	A
USGS	11251000	1922-01-19	822	A
USGS	11251000	1922-01-20	665	A
USGS	11251000	1922-01-21	665	A
USGS	11251000	1922-01-22	636	A
USGS	11251000	1922-01-23	546	A
USGS	11251000	1922-01-24	665	A
USGS	11251000	1922-01-25	502	A
USGS	11251000	1922-01-26	636	A
USGS	11251000	1922-01-27	665	A
USGS	11251000	1922-01-28	665	A
USGS	11251000	1922-01-29	600	A
USGS	11251000	1922-01-30	795	A
USGS	11251000	1922-01-31	850	A
USGS	11251000	1922-02-01	932	A
USGS	11251000	1922-02-02	878	A
USGS	11251000	1922-02-03	715	A
USGS	11251000	1922-02-04	626	A
USGS	11251000	1922-02-05	568	A
USGS	11251000	1922-02-06	522	A
USGS	11251000	1922-02-07	590	A
USGS	11251000	1922-02-08	795	A
USGS	11251000	1922-02-09	2040	A
USGS	11251000	1922-02-10	2750	A
USGS	11251000	1922-02-11	5700	A
USGS	11251000	1922-02-12	2510	A
USGS	11251000	1922-02-13	1880	A
USGS	11251000	1922-02-14	1690	A
USGS	11251000	1922-02-15	1540	A
USGS	11251000	1922-02-16	1690	A
USGS	11251000	1922-02-17	1580	A
USGS	11251000	1922-02-18	1730	A
USGS	11251000	1922-02-19	1760	A
USGS	11251000	1922-02-20	2750	A
USGS	11251000	1922-02-21	2560	A
USGS	11251000	1922-02-22	2240	A
USGS	11251000	1922-02-23	1880	A
USGS	11251000	1922-02-24	1800	A
USGS	11251000	1922-02-25	1760	A
USGS	11251000	1922-02-26	1470	A
USGS	11251000	1922-02-27	1880	A
USGS	11251000	1922-02-28	1580	A
USGS	11251000	1922-03-01	1400	A
USGS	11251000	1922-03-02	1270	A
USGS	11251000	1922-03-03	1270	A
USGS	11251000	1922-03-04	1270	A
USGS	11251000	1922-03-05	990	A
USGS	11251000	1922-03-06	1170	A
USGS	11251000	1922-03-07	1140	A
USGS	11251000	1922-03-08	1110	A
USGS	11251000	1922-03-09	1140	A
USGS	11251000	1922-03-10	1170	A
USGS	11251000	1922-03-11	1300	A
USGS	11251000	1922-03-12	1050	A
USGS	11251000	1922-03-13	1300	A
USGS	11251000	1922-03-14	1170	A
USGS	11251000	1922-03-15	1240	A
USGS	11251000	1922-03-16	1840	A
USGS	11251000	1922-03-17	2330	A
USGS	11251000	1922-03-18	1730	A
USGS	11251000	1922-03-19	1760	A
USGS	11251000	1922-03-20	1920	A
USGS	11251000	1922-03-21	1800	A
USGS	11251000	1922-03-22	1840	A
USGS	11251000	1922-03-23	2240	A
USGS	11251000	1922-03-24	2280	A
USGS	11251000	1922-03-25	2240	A
USGS	11251000	1922-03-26	2200	A
USGS	11251000	1922-03-27	2330	A
USGS	11251000	1922-03-28	2280	A
USGS	11251000	1922-03-29	2330	A
USGS	11251000	1922-03-30	2420	A
USGS	11251000	1922-03-31	2510	A
USGS	11251000	1922-04-01	2560	A
USGS	11251000	1922-04-02	2200	A
USGS	11251000	1922-04-03	2330	A
USGS	11251000	1922-04-04	3080	A
USGS	11251000	1922-04-05	2910	A
USGS	11251000	1922-04-06	2560	A
USGS	11251000	1922-04-07	2160	A
USGS	11251000	1922-04-08	2380	A
USGS	11251000	1922-04-09	2560	A
USGS	11251000	1922-04-10	2420	A
USGS	11251000	1922-04-11	2280	A
USGS	11251000	1922-04-12	2240	A
USGS	11251000	1922-04-13	2240	A
USGS	11251000	1922-04-14	1880	A
USGS	11251000	1922-04-15	1730	A
USGS	11251000	1922-04-16	1650	A
USGS	11251000	1922-04-17	1880	A
USGS	11251000	1922-04-18	1440	A
USGS	11251000	1922-04-19	1500	A
USGS	11251000	1922-04-20	2420	A
USGS	11251000	1922-04-21	3440	A
USGS	11251000	1922-04-22	3630	A
USGS	11251000	1922-04-23	4290	A
USGS	11251000	1922-04-24	5090	A
USGS	11251000	1922-04-25	5090	A
USGS	11251000	1922-04-26	5700	A
USGS	11251000	1922-04-27	6120	A
USGS	11251000	1922-04-28	6340	A
USGS	11251000	1922-04-29	6780	A
USGS	11251000	1922-04-30	6560	A
USGS	11251000	1922-05-01	6560	A
USGS	11251000	1922-05-02	7010	A
USGS	11251000	1922-05-03	7940	A
USGS	11251000	1922-05-04	8900	A
USGS	11251000	1922-05-05	10200	A
USGS	11251000	1922-05-06	11700	A
USGS	11251000	1922-05-07	13100	A
USGS	11251000	1922-05-08	11500	A
USGS	11251000	1922-05-09	8420	A
USGS	11251000	1922-05-10	6340	A
USGS	11251000	1922-05-11	5290	A
USGS	11251000	1922-05-12	5090	A
USGS	11251000	1922-05-13	6120	A
USGS	11251000	1922-05-14	8420	A
USGS	11251000	1922-05-15	10400	A
USGS	11251000	1922-05-16	9900	A
USGS	11251000	1922-05-17	10700	A
USGS	11251000	1922-05-18	13100	A
USGS	11251000	1922-05-19	12000	A
USGS	11251000	1922-05-20	10400	A
USGS	11251000	1922-05-21	8900	A
USGS	11251000	1922-05-22	7010	A
USGS	11251000	1922-05-23	11500	A
USGS	11251000	1922-05-24	13100	A
USGS	11251000	1922-05-25	13400	A
USGS	11251000	1922-05-26	10200	A
USGS	11251000	1922-05-27	10700	A
USGS	11251000	1922-05-28	12300	A
USGS	11251000	1922-05-29	12800	A
USGS	11251000	1922-05-30	14300	A
USGS	11251000	1922-05-31	14700	A
USGS	11251000	1922-06-01	14300	A
USGS	11251000	1922-06-02	14700	A
USGS	11251000	1922-06-03	15300	A
USGS	11251000	1922-06-04	16000	A
USGS	11251000	1922-06-05	16700	A
USGS	11251000	1922-06-06	16400	A
USGS	11251000	1922-06-07	15700	A
USGS	11251000	1922-06-08	15700	A
USGS	11251000	1922-06-09	13700	A
USGS	11251000	1922-06-10	11700	A
USGS	11251000	1922-06-11	10700	A
USGS	11251000	1922-06-12	11200	A
USGS	11251000	1922-06-13	11200	A
USGS	11251000	1922-06-14	9650	A
USGS	11251000	1922-06-15	10900	A
USGS	11251000	1922-06-16	11700	A
USGS	11251000	1922-06-17	12800	A
USGS	11251000	1922-06-18	12600	A
USGS	11251000	1922-06-19	11700	A
USGS	11251000	1922-06-20	12800	A
USGS	11251000	1922-06-21	12300	A
USGS	11251000	1922-06-22	10900	A
USGS	11251000	1922-06-23	10200	A
USGS	11251000	1922-06-24	9900	A
USGS	11251000	1922-06-25	10400	A
USGS	11251000	1922-06-26	10900	A
USGS	11251000	1922-06-27	10700	A
USGS	11251000	1922-06-28	11700	A
USGS	11251000	1922-06-29	8900	A
USGS	11251000	1922-06-30	8900	A
USGS	11251000	1922-07-01	7940	A
USGS	11251000	1922-07-02	7470	A
USGS	11251000	1922-07-03	7010	A
USGS	11251000	1922-07-04	7470	A
USGS	11251000	1922-07-05	7700	A
USGS	11251000	1922-07-06	7240	A
USGS	11251000	1922-07-07	6780	A
USGS	11251000	1922-07-08	6340	A
USGS	11251000	1922-07-09	4900	A
USGS	11251000	1922-07-10	4900	A
USGS	11251000	1922-07-11	4460	A
USGS	11251000	1922-07-12	4630	A
USGS	11251000	1922-07-13	4540	A
USGS	11251000	1922-07-14	4460	A
USGS	11251000	1922-07-15	4130	A
USGS	11251000	1922-07-16	3830	A
USGS	11251000	1922-07-17	3830	A
USGS	11251000	1922-07-18	3560	A
USGS	11251000	1922-07-19	3760	A
USGS	11251000	1922-07-20	4290	A
USGS	11251000	1922-07-21	3900	A
USGS	11251000	1922-07-22	3080	A
USGS	11251000	1922-07-23	2800	A
USGS	11251000	1922-07-24	2560	A
USGS	11251000	1922-07-25	2330	A
USGS	11251000	1922-07-26	2280	A
USGS	11251000	1922-07-27	2120	A
USGS	11251000	1922-07-28	2040	A
USGS	11251000	1922-07-29	2040	A
USGS	11251000	1922-07-30	1800	A
USGS	11251000	1922-07-31	2040	A
USGS	11251000	1922-08-01	2160	A
USGS	11251000	1922-08-02	2280	A
USGS	11251000	1922-08-03	2280	A
USGS	11251000	1922-08-04	2280	A
USGS	11251000	1922-08-05	1880	A
USGS	11251000	1922-08-06	1540	A
USGS	11251000	1922-08-07	1760	A
USGS	11251000	1922-08-08	1650	A
USGS	11251000	1922-08-09	1650	A
USGS	11251000	1922-08-10	1650	A
USGS	11251000	1922-08-11	1300	A
USGS	11251000	1922-08-12	1140	A
USGS	11251000	1922-08-13	1340	A
USGS	11251000	1922-08-14	1240	A
USGS	11251000	1922-08-15	1170	A
USGS	11251000	1922-08-16	1110	A
USGS	11251000	1922-08-17	1110	A
USGS	11251000	1922-08-18	1080	A
USGS	11251000	1922-08-19	905	A
USGS	11251000	1922-08-20	905	A
USGS	11251000	1922-08-21	1170	A
USGS	11251000	1922-08-22	1050	A
USGS	11251000	1922-08-23	960	A
USGS	11251000	1922-08-24	795	A
USGS	11251000	1922-08-25	795	A
USGS	11251000	1922-08-26	878	A
USGS	11251000	1922-08-27	1110	A
USGS	11251000	1922-08-28	1170	A
USGS	11251000	1922-08-29	1170	A
USGS	11251000	1922-08-30	1620	A
USGS	11251000	1922-08-31	1620	A
USGS	11251000	1922-09-01	1200	A
USGS	11251000	1922-09-02	1240	A
USGS	11251000	1922-09-03	990	A
USGS	11251000	1922-09-04	932	A
USGS	11251000	1922-09-05	878	A
USGS	11251000	1922-09-06	850	A
USGS	11251000	1922-09-07	768	A
USGS	11251000	1922-09-08	740	A
USGS	11251000	1922-09-09	768	A
USGS	11251000	1922-09-10	795	A
USGS	11251000	1922-09-11	690	A
USGS	11251000	1922-09-12	665	A
USGS	11251000	1922-09-13	715	A
USGS	11251000	1922-09-14	665	A
USGS	11251000	1922-09-15	568	A
USGS	11251000	1922-09-16	715	A
USGS	11251000	1922-09-17	828	A
USGS	11251000	1922-09-18	690	A
USGS	11251000	1922-09-19	636	A
USGS	11251000	1922-09-20	568	A
USGS	11251000	1922-09-21	622	A
USGS	11251000	1922-09-22	665	A
USGS	11251000	1922-09-23	665	A
USGS	11251000	1922-09-24	595	A
USGS	11251000	1922-09-25	568	A
USGS	11251000	1922-09-26	526	A
USGS	11251000	1922-09-27	600	A
USGS	11251000	1922-09-28	559	A
USGS	11251000	1922-09-29	582	A
USGS	11251000	1922-09-30	582	A
USGS	11251000	1922-10-01	564	A
USGS	11251000	1922-10-02	595	A
USGS	11251000	1922-10-03	546	A
USGS	11251000	1922-10-04	546	A
USGS	11251000	1922-10-05	510	A
USGS	11251000	1922-10-06	474	A
USGS	11251000	1922-10-07	613	A
USGS	11251000	1922-10-08	526	A
USGS	11251000	1922-10-09	665	A
USGS	11251000	1922-10-10	572	A
USGS	11251000	1922-10-11	490	A
USGS	11251000	1922-10-12	494	A
USGS	11251000	1922-10-13	510	A
USGS	11251000	1922-10-14	538	A
USGS	11251000	1922-10-15	466	A
USGS	11251000	1922-10-16	452	A
USGS	11251000	1922-10-17	502	A
USGS	11251000	1922-10-18	559	A
USGS	11251000	1922-10-19	568	A
USGS	11251000	1922-10-20	486	A
USGS	11251000	1922-10-21	432	A
USGS	11251000	1922-10-22	391	A
USGS	11251000	1922-10-23	456	A
USGS	11251000	1922-10-24	452	A
USGS	11251000	1922-10-25	526	A
USGS	11251000	1922-10-26	510	A
USGS	11251000	1922-10-27	486	A
USGS	11251000	1922-10-28	572	A
USGS	11251000	1922-10-29	478	A
USGS	11251000	1922-10-30	572	A
USGS	11251000	1922-10-31	530	A
USGS	11251000	1922-11-01	474	A
USGS	11251000	1922-11-02	510	A
USGS	11251000	1922-11-03	618	A
USGS	11251000	1922-11-04	542	A
USGS	11251000	1922-11-05	486	A
USGS	11251000	1922-11-06	498	A
USGS	11251000	1922-11-07	474	A
USGS	11251000	1922-11-08	905	A
USGS	11251000	1922-11-09	1020	A
USGS	11251000	1922-11-10	1690	A
USGS	11251000	1922-11-11	690	A
USGS	11251000	1922-11-12	514	A
USGS	11251000	1922-11-13	795	A
USGS	11251000	1922-11-14	768	A
USGS	11251000	1922-11-15	768	A
USGS	11251000	1922-11-16	690	A
USGS	11251000	1922-11-17	768	A
USGS	11251000	1922-11-18	828	A
USGS	11251000	1922-11-19	559	A
USGS	11251000	1922-11-20	905	A
USGS	11251000	1922-11-21	715	A
USGS	11251000	1922-11-22	690	A
USGS	11251000	1922-11-23	850	A
USGS	11251000	1922-11-24	715	A
USGS	11251000	1922-11-25	690	A
USGS	11251000	1922-11-26	534	A
USGS	11251000	1922-11-27	622	A
USGS	11251000	1922-11-28	690	A
USGS	11251000	1922-11-29	828	A
USGS	11251000	1922-11-30	554	A
USGS	11251000	1922-12-01	715	A
USGS	11251000	1922-12-02	800	A
USGS	11251000	1922-12-03	800	A
USGS	11251000	1922-12-04	800	A
USGS	11251000	1922-12-05	800	A
USGS	11251000	1922-12-06	1150	A
USGS	11251000	1922-12-07	1300	A
USGS	11251000	1922-12-08	1200	A
USGS	11251000	1922-12-09	1100	A
USGS	11251000	1922-12-10	1500	A
USGS	11251000	1922-12-11	1700	A
USGS	11251000	1922-12-12	2000	A
USGS	11251000	1922-12-13	4290	A
USGS	11251000	1922-12-14	4370	A
USGS	11251000	1922-12-15	2460	A
USGS	11251000	1922-12-16	2650	A
USGS	11251000	1922-12-17	1730	A
USGS	11251000	1922-12-18	1960	A
USGS	11251000	1922-12-19	1270	A
USGS	11251000	1922-12-20	1240	A
USGS	11251000	1922-12-21	1200	A
USGS	11251000	1922-12-22	1200	A
USGS	11251000	1922-12-23	1170	A
USGS	11251000	1922-12-24	990	A
USGS	11251000	1922-12-25	1050	A
USGS	11251000	1922-12-26	1300	A
USGS	11251000	1922-12-27	2160	A
USGS	11251000	1922-12-28	990	A
USGS	11251000	1922-12-29	960	A
USGS	11251000	1922-12-30	878	A
USGS	11251000	1922-12-31	522	A
USGS	11251000	1923-01-01	1240	A
USGS	11251000	1923-01-02	1400	A
USGS	11251000	1923-01-03	1050	A
USGS	11251000	1923-01-04	1080	A
USGS	11251000	1923-01-05	960	A
USGS	11251000	1923-01-06	1050	A
USGS	11251000	1923-01-07	768	A
USGS	11251000	1923-01-08	1080	A
USGS	11251000	1923-01-09	690	A
USGS	11251000	1923-01-10	1110	A
USGS	11251000	1923-01-11	795	A
USGS	11251000	1923-01-12	905	A
USGS	11251000	1923-01-13	1170	A
USGS	11251000	1923-01-14	960	A
USGS	11251000	1923-01-15	740	A
USGS	11251000	1923-01-16	795	A
USGS	11251000	1923-01-17	1050	A
USGS	11251000	1923-01-18	960	A
USGS	11251000	1923-01-19	1080	A
USGS	11251000	1923-01-20	828	A
USGS	11251000	1923-01-21	1050	A
USGS	11251000	1923-01-22	795	A
USGS	11251000	1923-01-23	1620	A
USGS	11251000	1923-01-24	1590	A
USGS	11251000	1923-01-25	1560	A
USGS	11251000	1923-01-26	1530	A
USGS	11251000	1923-01-27	1500	A
USGS	11251000	1923-01-28	1480	A
USGS	11251000	1923-01-29	1450	A
USGS	11251000	1923-01-30	1420	A
USGS	11251000	1923-01-31	1400	A
USGS	11251000	1923-02-01	1370	A
USGS	11251000	1923-02-02	1340	A
USGS	11251000	1923-02-03	1270	A
USGS	11251000	1923-02-04	1200	A
USGS	11251000	1923-02-05	1270	A
USGS	11251000	1923-02-06	1270	A
USGS	11251000	1923-02-07	1240	A
USGS	11251000	1923-02-08	1300	A
USGS	11251000	1923-02-09	1370	A
USGS	11251000	1923-02-10	1270	A
USGS	11251000	1923-02-11	1170	A
USGS	11251000	1923-02-12	1050	A
USGS	11251000	1923-02-13	1240	A
USGS	11251000	1923-02-14	1240	A
USGS	11251000	1923-02-15	1200	A
USGS	11251000	1923-02-16	1140	A
USGS	11251000	1923-02-17	1110	A
USGS	11251000	1923-02-18	1020	A
USGS	11251000	1923-02-19	1080	A
USGS	11251000	1923-02-20	1440	A
USGS	11251000	1923-02-21	1500	A
